Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8200.2,0,40:52.3,02:29.7,3.34,00:00.0,0,28,879,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2105662,0.1326208
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,7645.3,0,38:17.7,02:17.7,3.63,00:00.0,0,19,834,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2117857,0.1412932
1,7657.1,0,38:20.9,02:17.7,3.63,00:00.0,0,19,835,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2117194,0.1411591
1,7668.7,0,38:24.1,02:17.7,3.63,00:00.0,0,19,836,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2116586,0.14102
1,7680.5,0,38:27.3,02:16.9,3.65,00:00.0,0,19,837,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2115993,0.1408773
1,7692.3,0,38:30.5,02:16.9,3.65,00:00.0,0,18.5,838,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2115418,0.1407315
1,7704.1,0,38:33.7,02:16.9,3.65,00:00.0,0,19,839,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2114891,0.1405812
1,7715.9,0,38:36.9,02:16.2,3.67,00:00.0,0,18.5,840,11.8,0,---,---,---,---,---,---,---,---,---,---,52.211439,0.140429
1,7728.2,0,38:40.3,02:17.3,3.64,00:00.0,0,18.5,841,12.3,0,---,---,---,---,---,---,---,---,---,---,52.2113909,0.140267
1,7739.8,0,38:43.5,02:19.2,3.59,00:00.0,0,18.5,842,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2113502,0.1401105
1,7751.3,0,38:46.7,02:22.0,3.52,00:00.0,0,18.5,843,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2113082,0.1399562
1,7777.6,0,38:56.6,03:30.0,2.38,00:00.0,0,26.5,844,26.3,0,---,---,---,---,---,---,---,---,---,---,52.2112038,0.1392221
1,7783,0,38:58.4,04:16.4,1.95,00:00.0,0,35,845,5.4,0,---,---,---,---,---,---,---,---,---,---,52.2112122,0.1391447
1,7788.2,0,38:59.8,02:47.2,2.99,00:00.0,0,43,846,5.2,0,---,---,---,---,---,---,---,---,---,---,52.2112154,0.139069
1,7793.9,0,39:01.2,02:17.3,3.64,00:00.0,0,43.5,847,5.7,0,---,---,---,---,---,---,---,---,---,---,52.2112169,0.1389853
1,7800.1,0,39:02.6,02:02.8,4.07,00:00.0,0,43,848,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2112222,0.1388946
1,7806.9,0,39:04.0,01:52.6,4.44,00:00.0,0,39.5,849,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2112273,0.1387948
1,7815,0,39:05.6,01:44.3,4.79,00:00.0,0,37.5,850,8,0,---,---,---,---,---,---,---,---,---,---,52.2112333,0.1386776
1,7856.4,0,39:16.9,02:11.9,3.79,00:00.0,0,17,851,41.5,0,---,---,---,---,---,---,---,---,---,---,52.2112857,0.1377702
1,7867.3,0,39:20.5,02:58.5,2.8,00:00.0,0,17,852,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2112842,0.1376106
1,7877.9,0,39:24.2,02:43.3,3.06,00:00.0,0,18,853,10.6,0,---,---,---,---,---,---,---,---,---,---,52.2112677,0.137457
1,7888.1,0,39:27.1,02:36.7,3.19,00:00.0,0,18.5,854,10.2,0,---,---,---,---,---,---,---,---,---,---,52.2112381,0.1373153
1,7899.1,0,39:30.3,02:27.9,3.38,00:00.0,0,19,855,11,0,---,---,---,---,---,---,---,---,---,---,52.2111997,0.1371674
1,7911,0,39:33.5,02:21.2,3.54,00:00.0,0,19,856,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2111506,0.1370126
1,7922.4,0,39:36.7,02:18.5,3.61,00:00.0,0,19,857,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2110995,0.136867
1,7933.8,0,39:39.9,02:17.3,3.64,00:00.0,0,19,858,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2110482,0.1367225
1,7943.3,0,39:42.9,02:22.0,3.52,00:00.0,0,19,859,9.5,0,---,---,---,---,---,---,---,---,---,---,52.2109911,0.1366194
1,7954.7,0,39:46.1,02:34.3,3.24,00:00.0,0,19.5,860,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2109373,0.1364762
1,7967.2,0,39:49.3,02:26.1,3.42,00:00.0,0,19,861,12.6,0,---,---,---,---,---,---,---,---,---,---,52.2108778,0.1363199
1,7979.3,0,39:52.5,02:14.7,3.71,00:00.0,0,19.5,862,12,0,---,---,---,---,---,---,---,---,---,---,52.210814,0.1361776
1,7990.6,0,39:55.5,02:15.8,3.68,00:00.0,0,19,863,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2107506,0.1360474
1,8002.3,0,39:58.7,02:16.9,3.65,00:00.0,0,19.5,864,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2106929,0.1359049
1,8013.7,0,40:01.7,02:17.7,3.63,00:00.0,0,19,865,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2106442,0.1357569
1,8025.8,0,40:04.9,02:15.1,3.7,00:00.0,0,19,866,12.1,0,---,---,---,---,---,---,---,---,---,---,52.2105975,0.1355972
1,8037.4,0,40:07.9,02:12.2,3.78,00:00.0,0,19.5,867,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2105587,0.1354387
1,8049.7,0,40:11.1,02:10.8,3.82,00:00.0,0,19.5,868,12.3,0,---,---,---,---,---,---,---,---,---,---,52.2105264,0.1352662
1,8061.4,0,40:14.1,02:10.8,3.82,00:00.0,0,20,869,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2105038,0.1350985
1,8072.8,0,40:17.1,02:11.2,3.81,00:00.0,0,19.5,870,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2104885,0.1349331
1,8084.9,0,40:20.3,02:11.5,3.8,00:00.0,0,19.5,871,12.1,0,---,---,---,---,---,---,---,---,---,---,52.2104765,0.134757
1,8096.4,0,40:23.3,02:12.9,3.76,00:00.0,0,20,872,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2104677,0.1345903
1,8107.4,0,40:26.3,02:14.7,3.71,00:00.0,0,19.5,873,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2104594,0.1344287
1,8119.2,0,40:29.5,02:16.9,3.65,00:00.0,0,19.5,874,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2104531,0.1342566
1,8130.5,0,40:32.5,02:16.9,3.65,00:00.0,0,20,875,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2104547,0.1340901
1,8141.9,0,40:35.5,02:15.5,3.69,00:00.0,0,19.5,876,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2104558,0.1339228
1,8154.2,0,40:38.7,02:14.4,3.72,00:00.0,0,20,877,12.3,0,---,---,---,---,---,---,---,---,---,---,52.2104584,0.1337429
1,8164.9,0,40:41.5,02:14.4,3.72,00:00.0,0,20,878,10.6,0,---,---,---,---,---,---,---,---,---,---,52.2104653,0.1335876
1,8176.6,0,40:44.7,02:15.8,3.68,00:00.0,0,20,879,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2104708,0.1334155
